starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 09 15:47:23 2025	1736434043	0	278	278	273
Thu Jan 09 15:47:22 2025	1736434042	0	278	278	254
Thu Jan 09 15:47:24 2025	1736434044	0	279	280	277
Thu Jan 09 15:47:25 2025	1736434045	0	280	280	278
Thu Jan 09 15:47:26 2025	1736434046	0	280	280	279
Thu Jan 09 15:47:26 2025	1736434046	0	280	280	279
Thu Jan 09 15:47:24 2025	1736434044	0	280	280	279
Thu Jan 09 15:47:16 2025	1736434036	8	273	280	264
Thu Jan 09 15:47:25 2025	1736434045	0	281	281	74
Thu Jan 09 15:47:24 2025	1736434044	0	282	282	235
Thu Jan 09 15:47:22 2025	1736434042	0	282	282	246
Thu Jan 09 15:47:22 2025	1736434042	0	282	282	281
Thu Jan 09 15:47:26 2025	1736434046	0	283	283	277
Thu Jan 09 15:47:25 2025	1736434045	0	283	284	277
Thu Jan 09 15:47:25 2025	1736434045	0	283	284	275
Thu Jan 09 15:47:23 2025	1736434043	1	283	284	282
Thu Jan 09 15:47:19 2025	1736434039	0	284	284	243
Thu Jan 09 15:47:23 2025	1736434043	0	284	285	269
Thu Jan 09 15:47:21 2025	1736434041	0	284	285	243
Thu Jan 09 15:47:22 2025	1736434042	0	285	285	215
Thu Jan 09 15:47:21 2025	1736434041	0	285	285	284
Thu Jan 09 15:47:19 2025	1736434039	0	286	286	283
Thu Jan 09 15:47:17 2025	1736434037	0	286	286	263
Thu Jan 09 15:47:26 2025	1736434046	0	286	287	225
Thu Jan 09 15:47:19 2025	1736434039	0	287	287	220
Thu Jan 09 15:47:22 2025	1736434042	0	287	287	273
Thu Jan 09 15:47:22 2025	1736434042	0	287	287	276
Thu Jan 09 15:47:26 2025	1736434046	0	287	288	256
Thu Jan 09 15:47:26 2025	1736434046	0	288	288	258
Thu Jan 09 15:47:25 2025	1736434045	0	288	288	285
Thu Jan 09 15:47:22 2025	1736434042	0	288	289	277
Thu Jan 09 15:47:23 2025	1736434043	0	289	289	285
Thu Jan 09 15:47:18 2025	1736434038	0	289	289	253
Thu Jan 09 15:47:22 2025	1736434042	0	289	289	288
Thu Jan 09 15:47:23 2025	1736434043	0	289	290	287
Thu Jan 09 15:47:25 2025	1736434045	1	289	290	286
Thu Jan 09 15:47:25 2025	1736434045	0	290	290	235
Thu Jan 09 15:47:26 2025	1736434046	0	291	291	290
Thu Jan 09 15:47:22 2025	1736434042	0	292	292	287
Thu Jan 09 15:47:26 2025	1736434046	0	292	292	291
Thu Jan 09 15:47:24 2025	1736434044	0	292	292	214
Thu Jan 09 15:47:25 2025	1736434045	0	292	292	291
Thu Jan 09 15:47:16 2025	1736434036	1	293	293	287
Thu Jan 09 15:47:22 2025	1736434042	0	293	293	286
Thu Jan 09 15:47:23 2025	1736434043	0	294	294	197
Thu Jan 09 15:47:26 2025	1736434046	0	294	294	281
Thu Jan 09 15:47:24 2025	1736434044	0	294	294	293
Thu Jan 09 15:47:25 2025	1736434045	0	296	296	289
Thu Jan 09 15:47:25 2025	1736434045	0	296	296	176
Thu Jan 09 15:47:26 2025	1736434046	0	296	296	295
Thu Jan 09 15:47:25 2025	1736434045	0	296	296	234
Thu Jan 09 15:47:23 2025	1736434043	0	298	298	289
Thu Jan 09 15:47:25 2025	1736434045	0	298	298	295
Thu Jan 09 15:47:22 2025	1736434042	0	298	299	297
Thu Jan 09 15:47:26 2025	1736434046	0	298	299	298
Thu Jan 09 15:47:25 2025	1736434045	0	299	299	246
Thu Jan 09 15:47:21 2025	1736434041	0	299	300	271
Thu Jan 09 15:47:23 2025	1736434043	1	300	301	299
Thu Jan 09 15:47:25 2025	1736434045	0	301	301	246
Thu Jan 09 15:47:21 2025	1736434041	0	301	301	268
Thu Jan 09 15:47:25 2025	1736434045	0	301	301	247
Thu Jan 09 15:47:22 2025	1736434042	0	302	302	284
Thu Jan 09 15:47:22 2025	1736434042	0	302	302	299
Thu Jan 09 15:47:26 2025	1736434046	0	302	302	295
Thu Jan 09 15:47:22 2025	1736434042	4	298	302	284
Thu Jan 09 15:47:25 2025	1736434045	0	302	302	297
Thu Jan 09 15:47:19 2025	1736434039	0	303	303	201
Thu Jan 09 15:47:23 2025	1736434043	0	303	304	256
Thu Jan 09 15:47:19 2025	1736434039	0	303	304	302
Thu Jan 09 15:47:25 2025	1736434045	0	304	304	303
Thu Jan 09 15:47:22 2025	1736434042	0	304	304	303
Thu Jan 09 15:47:25 2025	1736434045	0	306	306	302
Thu Jan 09 15:47:25 2025	1736434045	0	306	306	265
Thu Jan 09 15:47:25 2025	1736434045	0	307	307	302
Thu Jan 09 15:47:24 2025	1736434044	0	306	307	163
Thu Jan 09 15:47:23 2025	1736434043	1	306	307	303
Thu Jan 09 15:47:19 2025	1736434039	0	307	307	303
Thu Jan 09 15:47:22 2025	1736434042	0	308	308	307
Thu Jan 09 15:47:26 2025	1736434046	0	309	309	307
Thu Jan 09 15:47:26 2025	1736434046	0	309	309	266
Thu Jan 09 15:47:22 2025	1736434042	1	309	310	303
Thu Jan 09 15:47:25 2025	1736434045	0	309	310	309
Thu Jan 09 15:47:23 2025	1736434043	0	310	310	273
Thu Jan 09 15:47:23 2025	1736434043	0	310	310	307
Thu Jan 09 15:47:26 2025	1736434046	0	311	311	301
Thu Jan 09 15:47:17 2025	1736434037	0	311	311	310
Thu Jan 09 15:47:26 2025	1736434046	0	311	312	311
Thu Jan 09 15:47:26 2025	1736434046	0	312	312	295
Thu Jan 09 15:47:22 2025	1736434042	1	312	312	308
Thu Jan 09 15:47:19 2025	1736434039	0	312	312	232
Thu Jan 09 15:47:23 2025	1736434043	0	312	313	179
Thu Jan 09 15:47:20 2025	1736434040	0	313	313	297
Thu Jan 09 15:47:19 2025	1736434039	0	314	314	240
Thu Jan 09 15:47:16 2025	1736434036	0	314	314	313
Thu Jan 09 15:47:24 2025	1736434044	0	315	315	268
Thu Jan 09 15:47:25 2025	1736434045	0	315	316	312
Thu Jan 09 15:47:25 2025	1736434045	0	316	316	250
Thu Jan 09 15:47:25 2025	1736434045	0	316	316	315
Thu Jan 09 15:47:17 2025	1736434037	0	316	316	283
Thu Jan 09 15:47:23 2025	1736434043	0	316	317	311
Thu Jan 09 15:47:25 2025	1736434045	0	317	317	291
Thu Jan 09 15:47:26 2025	1736434046	0	317	317	303
Thu Jan 09 15:47:16 2025	1736434036	0	317	318	317
Thu Jan 09 15:47:23 2025	1736434043	0	318	318	315
Thu Jan 09 15:47:24 2025	1736434044	0	318	319	226
Thu Jan 09 15:47:25 2025	1736434045	1	318	319	315
Thu Jan 09 15:47:19 2025	1736434039	0	319	319	305
Thu Jan 09 15:47:24 2025	1736434044	0	319	319	318
Thu Jan 09 15:47:19 2025	1736434039	0	320	320	259
Thu Jan 09 15:47:24 2025	1736434044	0	320	320	152
Thu Jan 09 15:47:16 2025	1736434036	0	320	321	319
Thu Jan 09 15:47:23 2025	1736434043	0	321	321	305
Thu Jan 09 15:47:20 2025	1736434040	0	321	322	291
Thu Jan 09 15:47:24 2025	1736434044	0	322	322	321
Thu Jan 09 15:47:19 2025	1736434039	0	322	322	321
Thu Jan 09 15:47:22 2025	1736434042	0	322	322	322
Thu Jan 09 15:47:23 2025	1736434043	0	323	323	185
Thu Jan 09 15:47:25 2025	1736434045	0	326	326	322
Thu Jan 09 15:47:22 2025	1736434042	1	326	327	325
Thu Jan 09 15:47:25 2025	1736434045	0	326	327	326
Thu Jan 09 15:47:25 2025	1736434045	0	327	327	317
Thu Jan 09 15:47:25 2025	1736434045	0	327	327	213
Thu Jan 09 15:47:25 2025	1736434045	0	328	328	317
Thu Jan 09 15:47:19 2025	1736434039	0	328	328	317
Thu Jan 09 15:47:25 2025	1736434045	0	331	332	267
Thu Jan 09 15:47:16 2025	1736434036	9	323	332	312
Thu Jan 09 15:47:19 2025	1736434039	0	332	333	322
Thu Jan 09 15:47:25 2025	1736434045	0	333	333	263
Thu Jan 09 15:47:19 2025	1736434039	0	333	333	285
Thu Jan 09 15:47:24 2025	1736434044	0	333	333	331
Thu Jan 09 15:47:21 2025	1736434041	0	333	334	299
Thu Jan 09 15:47:16 2025	1736434036	0	334	334	333
Thu Jan 09 15:47:23 2025	1736434043	0	334	335	332
Thu Jan 09 15:47:25 2025	1736434045	0	335	335	333
Thu Jan 09 15:47:20 2025	1736434040	0	335	335	334
Thu Jan 09 15:47:23 2025	1736434043	0	335	336	333
Thu Jan 09 15:47:24 2025	1736434044	0	336	336	333
Thu Jan 09 15:47:23 2025	1736434043	0	336	336	322
Thu Jan 09 15:47:26 2025	1736434046	0	336	337	325
Thu Jan 09 15:47:16 2025	1736434036	1	336	337	334
Thu Jan 09 15:47:26 2025	1736434046	0	336	337	325
Thu Jan 09 15:47:16 2025	1736434036	9	327	337	327
Thu Jan 09 15:47:23 2025	1736434043	0	338	338	303
Thu Jan 09 15:47:20 2025	1736434040	0	338	338	337
Thu Jan 09 15:47:25 2025	1736434045	0	338	338	287
Thu Jan 09 15:47:17 2025	1736434037	0	338	339	309
Thu Jan 09 15:47:24 2025	1736434044	0	339	339	336
Thu Jan 09 15:47:23 2025	1736434043	0	339	339	331
Thu Jan 09 15:47:22 2025	1736434042	0	339	339	338
Thu Jan 09 15:47:23 2025	1736434043	0	340	340	335
Thu Jan 09 15:47:16 2025	1736434036	8	333	340	330
Thu Jan 09 15:47:26 2025	1736434046	0	340	341	338
Thu Jan 09 15:47:24 2025	1736434044	0	342	342	291
Thu Jan 09 15:47:16 2025	1736434036	1	341	342	341
Thu Jan 09 15:47:26 2025	1736434046	0	342	342	314
Thu Jan 09 15:47:23 2025	1736434043	0	342	342	323
Thu Jan 09 15:47:24 2025	1736434044	1	343	344	254
Thu Jan 09 15:47:25 2025	1736434045	0	344	345	268
Thu Jan 09 15:47:25 2025	1736434045	1	345	346	342
Thu Jan 09 15:47:22 2025	1736434042	0	346	346	336
Thu Jan 09 15:47:22 2025	1736434042	0	346	347	331
Thu Jan 09 15:47:16 2025	1736434036	9	339	348	332
Thu Jan 09 15:47:23 2025	1736434043	0	348	349	347
Thu Jan 09 15:47:25 2025	1736434045	1	348	349	299
Thu Jan 09 15:47:22 2025	1736434042	0	349	349	336
Thu Jan 09 15:47:22 2025	1736434042	1	349	349	348
Thu Jan 09 15:47:22 2025	1736434042	0	349	350	338
Thu Jan 09 15:47:20 2025	1736434040	0	350	351	339
Thu Jan 09 15:47:19 2025	1736434039	0	351	351	307
Thu Jan 09 15:47:23 2025	1736434043	0	351	352	338
Thu Jan 09 15:47:25 2025	1736434045	1	352	353	297
Thu Jan 09 15:47:22 2025	1736434042	0	353	353	352
Thu Jan 09 15:47:25 2025	1736434045	0	353	353	340
Thu Jan 09 15:47:25 2025	1736434045	0	353	354	314
Thu Jan 09 15:47:20 2025	1736434040	0	353	354	350
Thu Jan 09 15:47:18 2025	1736434038	0	354	354	115
Thu Jan 09 15:47:22 2025	1736434042	0	355	355	324
Thu Jan 09 15:47:19 2025	1736434039	0	355	355	328
Thu Jan 09 15:47:22 2025	1736434042	0	356	356	344
Thu Jan 09 15:47:22 2025	1736434042	1	356	356	353
Thu Jan 09 15:47:25 2025	1736434045	1	356	357	350
Thu Jan 09 15:47:22 2025	1736434042	0	356	357	356
Thu Jan 09 15:47:26 2025	1736434046	0	357	357	346
Thu Jan 09 15:47:19 2025	1736434039	0	357	357	337
Thu Jan 09 15:47:19 2025	1736434039	0	358	358	125
Thu Jan 09 15:47:22 2025	1736434042	0	358	358	343
Thu Jan 09 15:47:25 2025	1736434045	1	358	359	302
Thu Jan 09 15:47:23 2025	1736434043	1	358	359	358
Thu Jan 09 15:47:25 2025	1736434045	0	359	359	348
Thu Jan 09 15:47:19 2025	1736434039	0	360	360	358
Thu Jan 09 15:47:26 2025	1736434046	0	360	360	306
Thu Jan 09 15:47:16 2025	1736434036	8	353	360	351
Thu Jan 09 15:47:22 2025	1736434042	4	356	360	355
Thu Jan 09 15:47:26 2025	1736434046	0	361	361	358
Thu Jan 09 15:47:19 2025	1736434039	0	361	361	326
Thu Jan 09 15:47:16 2025	1736434036	0	362	362	352
Thu Jan 09 15:47:25 2025	1736434045	0	362	362	251
Thu Jan 09 15:47:25 2025	1736434045	0	362	362	195
Thu Jan 09 15:47:22 2025	1736434042	0	363	363	353
Thu Jan 09 15:47:25 2025	1736434045	0	366	366	195
Thu Jan 09 15:47:26 2025	1736434046	0	366	366	365
Thu Jan 09 15:47:19 2025	1736434039	0	366	367	354
Thu Jan 09 15:47:17 2025	1736434037	0	367	367	366
Thu Jan 09 15:47:23 2025	1736434043	0	367	367	352
Thu Jan 09 15:47:23 2025	1736434043	0	368	368	356
Thu Jan 09 15:47:25 2025	1736434045	0	369	369	360
Thu Jan 09 15:47:25 2025	1736434045	0	370	370	364
Thu Jan 09 15:47:21 2025	1736434041	0	372	373	364
Thu Jan 09 15:47:25 2025	1736434045	0	374	375	318
Thu Jan 09 15:47:25 2025	1736434045	0	375	375	220
Thu Jan 09 15:47:18 2025	1736434038	1	375	376	129
Thu Jan 09 15:47:23 2025	1736434043	0	376	377	361
Thu Jan 09 15:47:19 2025	1736434039	0	377	377	320
Thu Jan 09 15:47:24 2025	1736434044	0	377	377	203
Thu Jan 09 15:47:24 2025	1736434044	0	377	378	175
Thu Jan 09 15:47:24 2025	1736434044	0	377	378	195
Thu Jan 09 15:47:26 2025	1736434046	0	378	378	370
Thu Jan 09 15:47:17 2025	1736434037	0	379	379	376
Thu Jan 09 15:47:25 2025	1736434045	0	381	381	280
Thu Jan 09 15:47:25 2025	1736434045	1	381	382	367
Thu Jan 09 15:47:25 2025	1736434045	0	382	382	379
Thu Jan 09 15:47:24 2025	1736434044	0	382	382	380
Thu Jan 09 15:47:22 2025	1736434042	0	382	383	187
Thu Jan 09 15:47:26 2025	1736434046	0	383	383	382
Thu Jan 09 15:47:25 2025	1736434045	0	383	383	216
Thu Jan 09 15:47:25 2025	1736434045	0	384	384	381
Thu Jan 09 15:47:26 2025	1736434046	0	384	384	367
Thu Jan 09 15:47:25 2025	1736434045	0	386	386	379
Thu Jan 09 15:47:25 2025	1736434045	0	386	386	320
Thu Jan 09 15:47:22 2025	1736434042	0	387	387	380
Thu Jan 09 15:47:24 2025	1736434044	0	387	387	386
Thu Jan 09 15:47:26 2025	1736434046	0	387	387	386
Thu Jan 09 15:47:23 2025	1736434043	0	388	388	386
Thu Jan 09 15:47:23 2025	1736434043	0	388	389	357
Thu Jan 09 15:47:22 2025	1736434042	0	388	389	381
Thu Jan 09 15:47:23 2025	1736434043	0	390	390	388
Thu Jan 09 15:47:16 2025	1736434036	8	382	390	382
Thu Jan 09 15:47:17 2025	1736434037	0	390	390	365
Thu Jan 09 15:47:25 2025	1736434045	0	390	391	369
Thu Jan 09 15:47:20 2025	1736434040	0	392	392	391
Thu Jan 09 15:47:23 2025	1736434043	0	393	393	380
Thu Jan 09 15:47:21 2025	1736434041	0	393	394	390
Thu Jan 09 15:47:25 2025	1736434045	0	395	395	355
Thu Jan 09 15:47:19 2025	1736434039	0	397	397	318
Thu Jan 09 15:47:25 2025	1736434045	0	397	397	396
Thu Jan 09 15:47:25 2025	1736434045	0	397	397	343
Thu Jan 09 15:47:23 2025	1736434043	0	397	398	377
Thu Jan 09 15:47:25 2025	1736434045	0	397	398	249
Thu Jan 09 15:47:23 2025	1736434043	0	398	398	394
Thu Jan 09 15:47:16 2025	1736434036	9	389	398	388
Thu Jan 09 15:47:25 2025	1736434045	0	398	398	377
Thu Jan 09 15:47:25 2025	1736434045	0	398	399	396
Thu Jan 09 15:47:25 2025	1736434045	0	399	399	380
Thu Jan 09 15:47:24 2025	1736434044	0	399	400	393
Thu Jan 09 15:47:16 2025	1736434036	9	390	400	216
Thu Jan 09 15:47:25 2025	1736434045	0	401	401	396
Thu Jan 09 15:47:19 2025	1736434039	0	401	401	345
Thu Jan 09 15:47:18 2025	1736434038	0	402	402	385
Thu Jan 09 15:47:25 2025	1736434045	0	402	402	390
Thu Jan 09 15:47:25 2025	1736434045	0	403	404	384
Thu Jan 09 15:47:26 2025	1736434046	0	404	404	403
Thu Jan 09 15:47:19 2025	1736434039	0	406	406	392
Thu Jan 09 15:47:19 2025	1736434039	0	407	408	393
Thu Jan 09 15:47:25 2025	1736434045	0	409	409	260
Thu Jan 09 15:47:25 2025	1736434045	0	409	409	401
Thu Jan 09 15:47:19 2025	1736434039	1	410	410	384
Thu Jan 09 15:47:16 2025	1736434036	0	410	410	407
Thu Jan 09 15:47:19 2025	1736434039	1	411	411	350
Thu Jan 09 15:47:18 2025	1736434038	0	412	412	174
Thu Jan 09 15:47:25 2025	1736434045	0	413	413	276
Thu Jan 09 15:47:25 2025	1736434045	0	413	414	252
Thu Jan 09 15:47:19 2025	1736434039	0	414	414	331
Thu Jan 09 15:47:26 2025	1736434046	0	414	414	407
Thu Jan 09 15:47:23 2025	1736434043	0	415	415	408
Thu Jan 09 15:47:19 2025	1736434039	0	415	415	352
Thu Jan 09 15:47:19 2025	1736434039	1	417	418	416
Thu Jan 09 15:47:19 2025	1736434039	0	418	418	415
Thu Jan 09 15:47:16 2025	1736434036	9	411	420	411
Thu Jan 09 15:47:17 2025	1736434037	0	420	420	389
Thu Jan 09 15:47:19 2025	1736434039	0	420	421	404
Thu Jan 09 15:47:19 2025	1736434039	0	422	422	404
Thu Jan 09 15:47:23 2025	1736434043	0	423	423	334
Thu Jan 09 15:47:23 2025	1736434043	1	423	423	332
Thu Jan 09 15:47:16 2025	1736434036	10	415	424	413
Thu Jan 09 15:47:24 2025	1736434044	0	426	426	355
Thu Jan 09 15:47:23 2025	1736434043	0	426	426	415
Thu Jan 09 15:47:26 2025	1736434046	0	428	428	427
Thu Jan 09 15:47:25 2025	1736434045	0	429	429	417
Thu Jan 09 15:47:19 2025	1736434039	0	429	430	420
Thu Jan 09 15:47:17 2025	1736434037	0	431	431	417
Thu Jan 09 15:47:25 2025	1736434045	0	432	432	426
Thu Jan 09 15:47:22 2025	1736434042	0	432	433	431
Thu Jan 09 15:47:24 2025	1736434044	0	433	433	427
Thu Jan 09 15:47:25 2025	1736434045	0	434	434	409
Thu Jan 09 15:47:23 2025	1736434043	0	434	435	434
Thu Jan 09 15:47:25 2025	1736434045	0	434	435	108
Thu Jan 09 15:47:25 2025	1736434045	0	435	435	430
Thu Jan 09 15:47:26 2025	1736434046	0	435	435	434
Thu Jan 09 15:47:25 2025	1736434045	0	436	436	101
Thu Jan 09 15:47:17 2025	1736434037	0	436	436	403
Thu Jan 09 15:47:26 2025	1736434046	0	436	437	436
Thu Jan 09 15:47:25 2025	1736434045	0	437	437	427
Thu Jan 09 15:47:20 2025	1736434040	0	437	437	389
Thu Jan 09 15:47:16 2025	1736434036	9	428	437	425
Thu Jan 09 15:47:24 2025	1736434044	0	438	439	255
Thu Jan 09 15:47:23 2025	1736434043	0	439	439	434
Thu Jan 09 15:47:26 2025	1736434046	0	439	440	437
Thu Jan 09 15:47:26 2025	1736434046	0	440	440	438
Thu Jan 09 15:47:25 2025	1736434045	0	440	440	428
Thu Jan 09 15:47:26 2025	1736434046	0	440	441	440
Thu Jan 09 15:47:17 2025	1736434037	0	441	441	424
Thu Jan 09 15:47:25 2025	1736434045	0	441	441	436
Thu Jan 09 15:47:25 2025	1736434045	1	441	442	422
Thu Jan 09 15:47:26 2025	1736434046	0	443	443	442
Thu Jan 09 15:47:25 2025	1736434045	0	445	446	440
Thu Jan 09 15:47:25 2025	1736434045	0	445	446	354
Thu Jan 09 15:47:26 2025	1736434046	0	446	446	439
Thu Jan 09 15:47:19 2025	1736434039	0	447	447	436
Thu Jan 09 15:47:25 2025	1736434045	0	447	447	445
Thu Jan 09 15:47:21 2025	1736434041	0	448	448	445
Thu Jan 09 15:47:24 2025	1736434044	1	449	450	352
Thu Jan 09 15:47:19 2025	1736434039	0	451	451	388
Thu Jan 09 15:47:16 2025	1736434036	9	442	451	441
Thu Jan 09 15:47:23 2025	1736434043	0	451	451	450
Thu Jan 09 15:47:25 2025	1736434045	0	451	451	345
Thu Jan 09 15:47:22 2025	1736434042	0	452	452	439
Thu Jan 09 15:47:24 2025	1736434044	0	452	452	451
Thu Jan 09 15:47:22 2025	1736434042	0	453	453	434
Thu Jan 09 15:47:22 2025	1736434042	0	453	453	438
Thu Jan 09 15:47:25 2025	1736434045	0	453	454	288
Thu Jan 09 15:47:17 2025	1736434037	0	454	455	454
Thu Jan 09 15:47:25 2025	1736434045	0	455	455	452
Thu Jan 09 15:47:26 2025	1736434046	0	456	456	455
Thu Jan 09 15:47:25 2025	1736434045	0	458	458	438
Thu Jan 09 15:47:26 2025	1736434046	0	459	459	458
Thu Jan 09 15:47:23 2025	1736434043	1	460	460	432
Thu Jan 09 15:47:25 2025	1736434045	0	460	461	443
Thu Jan 09 15:47:19 2025	1736434039	0	460	461	430
Thu Jan 09 15:47:19 2025	1736434039	0	461	461	208
Thu Jan 09 15:47:23 2025	1736434043	0	461	461	460
Thu Jan 09 15:47:25 2025	1736434045	1	461	462	451
Thu Jan 09 15:47:19 2025	1736434039	0	462	462	425
Thu Jan 09 15:47:25 2025	1736434045	0	462	462	284
Thu Jan 09 15:47:25 2025	1736434045	0	462	463	449
Thu Jan 09 15:47:25 2025	1736434045	0	463	463	462
Thu Jan 09 15:47:25 2025	1736434045	0	463	463	334
Thu Jan 09 15:47:19 2025	1736434039	0	464	464	433
Thu Jan 09 15:47:19 2025	1736434039	0	465	466	435
Thu Jan 09 15:47:19 2025	1736434039	0	466	466	417
Thu Jan 09 15:47:24 2025	1736434044	0	466	466	433
Thu Jan 09 15:47:18 2025	1736434038	0	467	467	410
Thu Jan 09 15:47:16 2025	1736434036	10	458	467	453
Thu Jan 09 15:47:25 2025	1736434045	3	464	467	448
Thu Jan 09 15:47:25 2025	1736434045	3	465	468	353
Thu Jan 09 15:47:16 2025	1736434036	10	459	468	455
Thu Jan 09 15:47:23 2025	1736434043	0	469	469	467
Thu Jan 09 15:47:16 2025	1736434036	9	459	469	456
Thu Jan 09 15:47:23 2025	1736434043	0	470	470	405
Thu Jan 09 15:47:18 2025	1736434038	0	470	470	469
Thu Jan 09 15:47:25 2025	1736434045	2	470	471	461
Thu Jan 09 15:47:22 2025	1736434042	0	472	472	470
Thu Jan 09 15:47:22 2025	1736434042	0	472	472	470
Thu Jan 09 15:47:16 2025	1736434036	9	463	472	462
Thu Jan 09 15:47:25 2025	1736434045	0	473	473	471
Thu Jan 09 15:47:16 2025	1736434036	9	464	473	462
Thu Jan 09 15:47:25 2025	1736434045	0	474	474	457
Thu Jan 09 15:47:16 2025	1736434036	9	465	474	464
Thu Jan 09 15:47:23 2025	1736434043	0	474	474	458
Thu Jan 09 15:47:16 2025	1736434036	9	467	476	465
Thu Jan 09 15:47:26 2025	1736434046	0	477	477	475
Thu Jan 09 15:47:25 2025	1736434045	1	477	478	468
Thu Jan 09 15:47:16 2025	1736434036	8	470	478	469
Thu Jan 09 15:47:26 2025	1736434046	0	478	478	477
Thu Jan 09 15:47:19 2025	1736434039	4	475	479	473
Thu Jan 09 15:47:25 2025	1736434045	1	478	479	198
Thu Jan 09 15:47:17 2025	1736434037	0	479	479	448
Thu Jan 09 15:47:23 2025	1736434043	0	480	480	459
Thu Jan 09 15:47:23 2025	1736434043	0	480	480	390
Thu Jan 09 15:47:18 2025	1736434038	0	480	480	477
Thu Jan 09 15:47:25 2025	1736434045	0	480	480	314
Thu Jan 09 15:47:23 2025	1736434043	0	480	481	437
Thu Jan 09 15:47:24 2025	1736434044	0	483	483	480
Thu Jan 09 15:47:19 2025	1736434039	0	483	483	454
Thu Jan 09 15:47:17 2025	1736434037	1	483	484	483
Thu Jan 09 15:47:22 2025	1736434042	1	483	484	482
Thu Jan 09 15:47:25 2025	1736434045	0	486	486	315
Thu Jan 09 15:47:25 2025	1736434045	0	486	487	376
Thu Jan 09 15:47:25 2025	1736434045	0	487	487	486
Thu Jan 09 15:47:26 2025	1736434046	0	487	487	482
Thu Jan 09 15:47:23 2025	1736434043	0	488	488	487
Thu Jan 09 15:47:25 2025	1736434045	1	488	489	299
Thu Jan 09 15:47:25 2025	1736434045	0	491	491	490
Thu Jan 09 15:47:25 2025	1736434045	0	491	491	378
Thu Jan 09 15:47:23 2025	1736434043	0	491	491	216
Thu Jan 09 15:47:22 2025	1736434042	0	494	494	488
Thu Jan 09 15:47:25 2025	1736434045	0	494	495	365
Thu Jan 09 15:47:18 2025	1736434038	0	495	495	452
Thu Jan 09 15:47:23 2025	1736434043	0	498	498	493
Thu Jan 09 15:47:16 2025	1736434036	10	489	498	487
Thu Jan 09 15:47:25 2025	1736434045	0	500	500	487
Thu Jan 09 15:47:23 2025	1736434043	0	501	501	480
Thu Jan 09 15:47:23 2025	1736434043	1	501	502	410
Thu Jan 09 15:47:22 2025	1736434042	0	502	502	501
Thu Jan 09 15:47:16 2025	1736434036	10	494	503	492
Thu Jan 09 15:47:16 2025	1736434036	9	494	503	490
Thu Jan 09 15:47:23 2025	1736434043	0	504	504	502
Thu Jan 09 15:47:22 2025	1736434042	0	504	504	503
Thu Jan 09 15:47:21 2025	1736434041	0	504	505	448
Thu Jan 09 15:47:23 2025	1736434043	0	505	505	476
Thu Jan 09 15:47:19 2025	1736434039	0	506	507	506
Thu Jan 09 15:47:19 2025	1736434039	0	507	507	503
Thu Jan 09 15:47:16 2025	1736434036	8	501	509	500
Thu Jan 09 15:47:26 2025	1736434046	0	509	509	496
Thu Jan 09 15:47:19 2025	1736434039	0	509	509	480
Thu Jan 09 15:47:25 2025	1736434045	0	510	510	370
Thu Jan 09 15:47:25 2025	1736434045	3	508	510	452
Thu Jan 09 15:47:17 2025	1736434037	0	511	511	479
Thu Jan 09 15:47:21 2025	1736434041	0	511	511	510
Thu Jan 09 15:47:26 2025	1736434046	0	512	512	509
Thu Jan 09 15:47:23 2025	1736434043	0	512	512	488
Thu Jan 09 15:47:24 2025	1736434044	0	512	512	97
Thu Jan 09 15:47:25 2025	1736434045	0	512	512	510
Thu Jan 09 15:47:23 2025	1736434043	0	513	513	248
Thu Jan 09 15:47:26 2025	1736434046	0	514	514	508
Thu Jan 09 15:47:23 2025	1736434043	0	514	515	514
Thu Jan 09 15:47:24 2025	1736434044	0	516	516	430
Thu Jan 09 15:47:23 2025	1736434043	0	517	517	516
Thu Jan 09 15:47:22 2025	1736434042	0	518	518	510
Thu Jan 09 15:47:19 2025	1736434039	0	518	519	471
Thu Jan 09 15:47:25 2025	1736434045	0	519	519	350
Thu Jan 09 15:47:25 2025	1736434045	0	520	520	394
Thu Jan 09 15:47:16 2025	1736434036	9	511	521	504
Thu Jan 09 15:47:23 2025	1736434043	0	521	521	520
Thu Jan 09 15:47:22 2025	1736434042	0	521	521	520
Thu Jan 09 15:47:25 2025	1736434045	0	521	521	356
Thu Jan 09 15:47:25 2025	1736434045	0	521	521	486
Thu Jan 09 15:47:24 2025	1736434044	0	522	522	479
Thu Jan 09 15:47:16 2025	1736434036	8	514	522	513
Thu Jan 09 15:47:23 2025	1736434043	0	522	522	513
Thu Jan 09 15:47:19 2025	1736434039	0	522	523	511
Thu Jan 09 15:47:22 2025	1736434042	0	522	523	498
Thu Jan 09 15:47:25 2025	1736434045	0	523	523	356
Thu Jan 09 15:47:18 2025	1736434038	0	524	524	523
Thu Jan 09 15:47:24 2025	1736434044	0	524	524	514
Thu Jan 09 15:47:24 2025	1736434044	0	526	526	281
Thu Jan 09 15:47:26 2025	1736434046	0	526	527	521
Thu Jan 09 15:47:23 2025	1736434043	0	527	527	424
Thu Jan 09 15:47:16 2025	1736434036	8	520	528	519
Thu Jan 09 15:47:26 2025	1736434046	0	528	528	527
Thu Jan 09 15:47:16 2025	1736434036	8	520	528	519
