starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 09 15:45:10 2025	1736433910	0	30	30	28
Thu Jan 09 15:45:14 2025	1736433914	0	33	33	31
Thu Jan 09 15:45:05 2025	1736433905	0	33	33	31
Thu Jan 09 15:45:13 2025	1736433913	0	33	34	32
Thu Jan 09 15:45:05 2025	1736433905	0	36	36	34
Thu Jan 09 15:45:13 2025	1736433913	0	36	36	33
Thu Jan 09 15:45:11 2025	1736433911	0	36	36	34
Thu Jan 09 15:45:05 2025	1736433905	0	36	37	29
Thu Jan 09 15:45:05 2025	1736433905	0	37	37	36
Thu Jan 09 15:45:13 2025	1736433913	0	37	37	35
Thu Jan 09 15:45:13 2025	1736433913	0	37	37	34
Thu Jan 09 15:45:14 2025	1736433914	0	37	37	35
Thu Jan 09 15:45:06 2025	1736433906	0	37	37	35
Thu Jan 09 15:45:12 2025	1736433912	0	37	37	35
Thu Jan 09 15:45:06 2025	1736433906	0	37	37	35
Thu Jan 09 15:45:05 2025	1736433905	0	38	38	37
Thu Jan 09 15:45:12 2025	1736433912	0	39	39	35
Thu Jan 09 15:45:13 2025	1736433913	0	39	39	33
Thu Jan 09 15:45:13 2025	1736433913	0	39	40	33
Thu Jan 09 15:45:06 2025	1736433906	0	39	40	38
Thu Jan 09 15:45:11 2025	1736433911	0	40	41	39
Thu Jan 09 15:45:06 2025	1736433906	0	41	41	33
Thu Jan 09 15:45:13 2025	1736433913	0	41	41	39
Thu Jan 09 15:45:14 2025	1736433914	0	41	41	35
Thu Jan 09 15:45:14 2025	1736433914	1	41	41	39
Thu Jan 09 15:45:12 2025	1736433912	0	42	42	41
Thu Jan 09 15:45:13 2025	1736433913	0	42	42	39
Thu Jan 09 15:45:05 2025	1736433905	0	42	42	34
Thu Jan 09 15:45:11 2025	1736433911	0	42	42	41
Thu Jan 09 15:45:12 2025	1736433912	1	42	42	36
Thu Jan 09 15:45:06 2025	1736433906	0	42	42	28
Thu Jan 09 15:45:05 2025	1736433905	0	42	42	40
Thu Jan 09 15:45:11 2025	1736433911	0	43	43	38
Thu Jan 09 15:45:11 2025	1736433911	0	43	43	41
Thu Jan 09 15:45:13 2025	1736433913	0	44	44	43
Thu Jan 09 15:45:08 2025	1736433908	0	45	45	44
Thu Jan 09 15:45:14 2025	1736433914	0	45	46	43
Thu Jan 09 15:45:12 2025	1736433912	0	46	46	45
Thu Jan 09 15:45:14 2025	1736433914	0	46	46	35
Thu Jan 09 15:45:13 2025	1736433913	0	47	47	45
Thu Jan 09 15:45:12 2025	1736433912	0	47	47	43
Thu Jan 09 15:45:05 2025	1736433905	0	47	47	35
Thu Jan 09 15:45:13 2025	1736433913	0	48	48	34
Thu Jan 09 15:45:06 2025	1736433906	0	48	49	47
Thu Jan 09 15:45:06 2025	1736433906	0	49	49	46
Thu Jan 09 15:45:06 2025	1736433906	0	49	50	48
Thu Jan 09 15:45:12 2025	1736433912	0	49	50	48
Thu Jan 09 15:45:13 2025	1736433913	0	50	50	49
Thu Jan 09 15:45:10 2025	1736433910	0	50	51	50
Thu Jan 09 15:45:05 2025	1736433905	0	50	51	45
Thu Jan 09 15:45:14 2025	1736433914	0	50	51	38
Thu Jan 09 15:45:13 2025	1736433913	1	51	51	49
Thu Jan 09 15:45:06 2025	1736433906	0	51	51	50
Thu Jan 09 15:45:12 2025	1736433912	0	51	52	49
Thu Jan 09 15:45:12 2025	1736433912	0	52	52	51
Thu Jan 09 15:45:12 2025	1736433912	0	53	53	35
Thu Jan 09 15:45:05 2025	1736433905	0	53	53	52
Thu Jan 09 15:45:12 2025	1736433912	0	53	53	40
Thu Jan 09 15:45:12 2025	1736433912	0	53	53	52
Thu Jan 09 15:45:13 2025	1736433913	0	54	54	49
Thu Jan 09 15:45:14 2025	1736433914	0	55	55	45
Thu Jan 09 15:45:12 2025	1736433912	0	55	55	36
Thu Jan 09 15:45:11 2025	1736433911	0	56	56	55
Thu Jan 09 15:45:05 2025	1736433905	0	56	56	52
Thu Jan 09 15:45:06 2025	1736433906	0	56	56	55
Thu Jan 09 15:45:14 2025	1736433914	0	56	56	47
Thu Jan 09 15:45:10 2025	1736433910	0	57	57	56
Thu Jan 09 15:45:13 2025	1736433913	0	57	57	53
Thu Jan 09 15:45:05 2025	1736433905	0	57	57	47
Thu Jan 09 15:45:05 2025	1736433905	0	57	57	42
Thu Jan 09 15:45:12 2025	1736433912	0	58	58	48
Thu Jan 09 15:45:06 2025	1736433906	0	58	58	46
Thu Jan 09 15:45:06 2025	1736433906	0	58	58	53
Thu Jan 09 15:45:11 2025	1736433911	0	58	58	57
Thu Jan 09 15:45:14 2025	1736433914	0	58	59	43
Thu Jan 09 15:45:11 2025	1736433911	0	58	59	57
Thu Jan 09 15:45:06 2025	1736433906	0	59	60	46
Thu Jan 09 15:45:05 2025	1736433905	0	60	60	48
Thu Jan 09 15:45:09 2025	1736433909	0	60	61	60
Thu Jan 09 15:45:12 2025	1736433912	0	61	61	60
Thu Jan 09 15:45:12 2025	1736433912	0	62	62	60
Thu Jan 09 15:45:05 2025	1736433905	0	62	62	61
Thu Jan 09 15:45:13 2025	1736433913	0	62	62	60
Thu Jan 09 15:45:12 2025	1736433912	0	62	62	55
Thu Jan 09 15:45:06 2025	1736433906	0	62	62	61
Thu Jan 09 15:45:12 2025	1736433912	0	62	62	61
Thu Jan 09 15:45:05 2025	1736433905	0	63	63	61
Thu Jan 09 15:45:05 2025	1736433905	0	63	63	45
Thu Jan 09 15:45:05 2025	1736433905	0	64	64	63
Thu Jan 09 15:45:13 2025	1736433913	0	64	64	38
Thu Jan 09 15:45:12 2025	1736433912	0	65	65	60
Thu Jan 09 15:45:10 2025	1736433910	0	65	65	64
Thu Jan 09 15:45:13 2025	1736433913	0	66	66	47
Thu Jan 09 15:45:11 2025	1736433911	0	66	66	64
Thu Jan 09 15:45:06 2025	1736433906	0	66	66	54
Thu Jan 09 15:45:06 2025	1736433906	0	67	67	63
Thu Jan 09 15:45:06 2025	1736433906	0	66	67	61
Thu Jan 09 15:45:12 2025	1736433912	0	68	68	66
Thu Jan 09 15:45:14 2025	1736433914	0	68	68	64
Thu Jan 09 15:45:05 2025	1736433905	0	68	69	67
Thu Jan 09 15:45:13 2025	1736433913	0	68	69	58
Thu Jan 09 15:45:11 2025	1736433911	0	69	69	52
Thu Jan 09 15:45:14 2025	1736433914	0	69	69	54
Thu Jan 09 15:45:14 2025	1736433914	0	69	69	58
Thu Jan 09 15:45:12 2025	1736433912	0	69	70	64
Thu Jan 09 15:45:06 2025	1736433906	0	69	70	68
Thu Jan 09 15:45:13 2025	1736433913	0	70	70	68
Thu Jan 09 15:45:14 2025	1736433914	0	70	71	70
Thu Jan 09 15:45:10 2025	1736433910	0	70	71	52
Thu Jan 09 15:45:13 2025	1736433913	0	71	71	41
Thu Jan 09 15:45:11 2025	1736433911	0	71	71	61
Thu Jan 09 15:45:14 2025	1736433914	1	71	72	64
Thu Jan 09 15:45:13 2025	1736433913	0	72	72	61
Thu Jan 09 15:45:06 2025	1736433906	0	73	73	62
Thu Jan 09 15:45:05 2025	1736433905	0	73	73	68
Thu Jan 09 15:45:14 2025	1736433914	0	73	73	70
Thu Jan 09 15:45:11 2025	1736433911	0	73	73	42
Thu Jan 09 15:45:05 2025	1736433905	0	74	74	67
Thu Jan 09 15:45:05 2025	1736433905	0	74	74	73
Thu Jan 09 15:45:05 2025	1736433905	0	74	74	62
Thu Jan 09 15:45:10 2025	1736433910	0	74	74	73
Thu Jan 09 15:45:14 2025	1736433914	0	74	74	74
Thu Jan 09 15:45:12 2025	1736433912	0	75	75	69
Thu Jan 09 15:45:14 2025	1736433914	0	75	75	68
Thu Jan 09 15:45:13 2025	1736433913	0	75	75	61
Thu Jan 09 15:45:14 2025	1736433914	0	75	75	64
Thu Jan 09 15:45:05 2025	1736433905	0	75	75	74
Thu Jan 09 15:45:13 2025	1736433913	0	76	76	76
Thu Jan 09 15:45:13 2025	1736433913	0	76	76	75
Thu Jan 09 15:45:14 2025	1736433914	0	76	76	75
Thu Jan 09 15:45:10 2025	1736433910	0	76	76	73
Thu Jan 09 15:45:05 2025	1736433905	0	77	77	71
Thu Jan 09 15:45:12 2025	1736433912	0	77	78	64
Thu Jan 09 15:45:12 2025	1736433912	0	77	78	62
Thu Jan 09 15:45:10 2025	1736433910	0	78	78	71
Thu Jan 09 15:45:06 2025	1736433906	0	78	78	62
Thu Jan 09 15:45:13 2025	1736433913	0	78	78	55
Thu Jan 09 15:45:14 2025	1736433914	0	78	78	73
Thu Jan 09 15:45:10 2025	1736433910	0	78	78	69
Thu Jan 09 15:45:13 2025	1736433913	0	78	78	73
Thu Jan 09 15:45:11 2025	1736433911	0	78	78	70
Thu Jan 09 15:45:13 2025	1736433913	0	78	79	61
Thu Jan 09 15:45:05 2025	1736433905	0	78	79	73
Thu Jan 09 15:45:06 2025	1736433906	0	79	79	68
Thu Jan 09 15:45:14 2025	1736433914	0	78	79	75
Thu Jan 09 15:45:12 2025	1736433912	0	79	79	78
Thu Jan 09 15:45:06 2025	1736433906	0	79	79	74
Thu Jan 09 15:45:13 2025	1736433913	0	79	79	59
Thu Jan 09 15:45:10 2025	1736433910	0	79	80	67
Thu Jan 09 15:45:12 2025	1736433912	0	80	80	67
Thu Jan 09 15:45:10 2025	1736433910	0	80	80	79
Thu Jan 09 15:45:12 2025	1736433912	0	80	80	62
Thu Jan 09 15:45:05 2025	1736433905	0	80	80	79
Thu Jan 09 15:45:10 2025	1736433910	0	80	80	78
Thu Jan 09 15:45:13 2025	1736433913	0	80	81	65
Thu Jan 09 15:45:13 2025	1736433913	0	80	81	67
Thu Jan 09 15:45:13 2025	1736433913	0	81	81	80
Thu Jan 09 15:45:12 2025	1736433912	0	81	82	69
Thu Jan 09 15:45:11 2025	1736433911	0	82	82	70
Thu Jan 09 15:45:12 2025	1736433912	0	82	82	66
Thu Jan 09 15:45:12 2025	1736433912	0	82	83	80
Thu Jan 09 15:45:14 2025	1736433914	0	83	83	82
Thu Jan 09 15:45:13 2025	1736433913	0	83	83	82
Thu Jan 09 15:45:13 2025	1736433913	0	83	83	79
Thu Jan 09 15:45:11 2025	1736433911	0	83	84	72
Thu Jan 09 15:45:13 2025	1736433913	1	83	84	82
Thu Jan 09 15:45:12 2025	1736433912	0	83	84	82
Thu Jan 09 15:45:13 2025	1736433913	0	84	84	58
Thu Jan 09 15:45:06 2025	1736433906	0	85	85	84
Thu Jan 09 15:45:11 2025	1736433911	0	85	85	71
Thu Jan 09 15:45:11 2025	1736433911	0	85	85	72
Thu Jan 09 15:45:09 2025	1736433909	0	85	85	69
Thu Jan 09 15:45:11 2025	1736433911	0	85	85	71
Thu Jan 09 15:45:05 2025	1736433905	0	85	85	79
Thu Jan 09 15:45:14 2025	1736433914	0	86	86	83
Thu Jan 09 15:45:13 2025	1736433913	0	86	86	72
Thu Jan 09 15:45:10 2025	1736433910	0	86	86	78
Thu Jan 09 15:45:05 2025	1736433905	0	86	86	76
Thu Jan 09 15:45:06 2025	1736433906	0	86	86	61
Thu Jan 09 15:45:13 2025	1736433913	0	87	87	81
Thu Jan 09 15:45:13 2025	1736433913	1	86	87	85
Thu Jan 09 15:45:11 2025	1736433911	0	87	87	71
Thu Jan 09 15:45:11 2025	1736433911	0	87	87	86
Thu Jan 09 15:45:05 2025	1736433905	0	87	88	84
Thu Jan 09 15:45:10 2025	1736433910	0	87	88	87
Thu Jan 09 15:45:11 2025	1736433911	0	87	88	78
Thu Jan 09 15:45:05 2025	1736433905	0	88	88	85
Thu Jan 09 15:45:13 2025	1736433913	0	88	88	71
Thu Jan 09 15:45:06 2025	1736433906	0	88	88	85
Thu Jan 09 15:45:12 2025	1736433912	0	88	88	87
Thu Jan 09 15:45:14 2025	1736433914	0	88	89	83
Thu Jan 09 15:45:13 2025	1736433913	0	88	89	80
Thu Jan 09 15:45:14 2025	1736433914	0	88	89	73
Thu Jan 09 15:45:14 2025	1736433914	0	89	89	74
Thu Jan 09 15:45:11 2025	1736433911	0	89	89	81
Thu Jan 09 15:45:06 2025	1736433906	1	88	89	56
Thu Jan 09 15:45:13 2025	1736433913	0	89	89	85
Thu Jan 09 15:45:13 2025	1736433913	0	89	89	69
Thu Jan 09 15:45:08 2025	1736433908	0	89	89	64
Thu Jan 09 15:45:10 2025	1736433910	0	89	89	81
Thu Jan 09 15:45:10 2025	1736433910	0	89	89	72
Thu Jan 09 15:45:09 2025	1736433909	0	89	89	88
Thu Jan 09 15:45:12 2025	1736433912	0	89	90	74
Thu Jan 09 15:45:11 2025	1736433911	0	89	90	88
Thu Jan 09 15:45:10 2025	1736433910	0	89	90	77
Thu Jan 09 15:45:06 2025	1736433906	0	90	90	63
Thu Jan 09 15:45:05 2025	1736433905	0	90	90	88
Thu Jan 09 15:45:11 2025	1736433911	0	90	90	84
Thu Jan 09 15:45:10 2025	1736433910	0	90	90	87
Thu Jan 09 15:45:13 2025	1736433913	0	90	91	43
Thu Jan 09 15:45:13 2025	1736433913	0	90	91	71
Thu Jan 09 15:45:10 2025	1736433910	0	91	91	80
Thu Jan 09 15:45:12 2025	1736433912	0	91	91	73
Thu Jan 09 15:45:10 2025	1736433910	0	91	91	89
Thu Jan 09 15:45:13 2025	1736433913	0	91	92	79
Thu Jan 09 15:45:13 2025	1736433913	1	91	92	90
Thu Jan 09 15:45:05 2025	1736433905	0	92	92	82
Thu Jan 09 15:45:10 2025	1736433910	0	92	93	91
Thu Jan 09 15:45:14 2025	1736433914	0	93	93	85
Thu Jan 09 15:45:14 2025	1736433914	0	93	93	91
Thu Jan 09 15:45:06 2025	1736433906	0	93	93	89
Thu Jan 09 15:45:14 2025	1736433914	0	93	93	91
Thu Jan 09 15:45:13 2025	1736433913	0	93	93	83
Thu Jan 09 15:45:05 2025	1736433905	0	93	93	92
Thu Jan 09 15:45:08 2025	1736433908	0	93	93	75
Thu Jan 09 15:45:05 2025	1736433905	0	93	94	93
Thu Jan 09 15:45:05 2025	1736433905	0	94	94	93
Thu Jan 09 15:45:13 2025	1736433913	0	94	94	65
Thu Jan 09 15:45:10 2025	1736433910	0	94	94	56
Thu Jan 09 15:45:13 2025	1736433913	0	94	95	66
Thu Jan 09 15:45:10 2025	1736433910	0	94	95	89
Thu Jan 09 15:45:13 2025	1736433913	0	95	95	84
Thu Jan 09 15:45:11 2025	1736433911	0	95	95	85
Thu Jan 09 15:45:14 2025	1736433914	0	95	95	89
Thu Jan 09 15:45:06 2025	1736433906	0	95	95	83
Thu Jan 09 15:45:13 2025	1736433913	0	95	95	92
Thu Jan 09 15:45:13 2025	1736433913	0	95	95	75
Thu Jan 09 15:45:13 2025	1736433913	0	95	95	80
Thu Jan 09 15:45:12 2025	1736433912	0	95	96	94
Thu Jan 09 15:45:12 2025	1736433912	0	96	96	87
Thu Jan 09 15:45:13 2025	1736433913	0	96	96	91
Thu Jan 09 15:45:08 2025	1736433908	0	96	96	95
Thu Jan 09 15:45:06 2025	1736433906	0	96	96	91
Thu Jan 09 15:45:10 2025	1736433910	0	96	96	87
Thu Jan 09 15:45:13 2025	1736433913	0	96	96	85
Thu Jan 09 15:45:11 2025	1736433911	0	96	96	88
Thu Jan 09 15:45:14 2025	1736433914	0	96	96	87
Thu Jan 09 15:45:10 2025	1736433910	0	96	96	88
Thu Jan 09 15:45:10 2025	1736433910	0	96	97	96
Thu Jan 09 15:45:13 2025	1736433913	0	97	97	94
Thu Jan 09 15:45:11 2025	1736433911	0	97	97	86
Thu Jan 09 15:45:05 2025	1736433905	0	97	97	96
Thu Jan 09 15:45:05 2025	1736433905	0	97	97	88
Thu Jan 09 15:45:12 2025	1736433912	0	97	97	84
Thu Jan 09 15:45:10 2025	1736433910	0	98	98	60
Thu Jan 09 15:45:06 2025	1736433906	0	98	98	94
Thu Jan 09 15:45:12 2025	1736433912	0	98	98	96
Thu Jan 09 15:45:05 2025	1736433905	0	98	98	78
Thu Jan 09 15:45:13 2025	1736433913	0	99	99	91
Thu Jan 09 15:45:10 2025	1736433910	0	99	99	82
Thu Jan 09 15:45:10 2025	1736433910	0	99	99	82
Thu Jan 09 15:45:13 2025	1736433913	0	99	99	98
Thu Jan 09 15:45:06 2025	1736433906	0	100	100	86
Thu Jan 09 15:45:12 2025	1736433912	0	100	100	99
Thu Jan 09 15:45:05 2025	1736433905	0	100	100	81
Thu Jan 09 15:45:12 2025	1736433912	0	100	100	97
Thu Jan 09 15:45:11 2025	1736433911	0	100	101	99
Thu Jan 09 15:45:11 2025	1736433911	0	100	101	96
Thu Jan 09 15:45:13 2025	1736433913	0	100	101	72
Thu Jan 09 15:45:10 2025	1736433910	0	100	101	77
Thu Jan 09 15:45:05 2025	1736433905	0	101	101	91
Thu Jan 09 15:45:05 2025	1736433905	0	101	101	100
Thu Jan 09 15:45:10 2025	1736433910	0	101	101	90
Thu Jan 09 15:45:06 2025	1736433906	0	101	101	76
Thu Jan 09 15:45:13 2025	1736433913	0	102	102	97
Thu Jan 09 15:45:12 2025	1736433912	0	102	102	90
Thu Jan 09 15:45:13 2025	1736433913	0	102	102	85
Thu Jan 09 15:45:11 2025	1736433911	0	102	102	84
Thu Jan 09 15:45:06 2025	1736433906	0	102	102	85
Thu Jan 09 15:45:10 2025	1736433910	0	102	102	94
Thu Jan 09 15:45:11 2025	1736433911	0	102	102	88
Thu Jan 09 15:45:12 2025	1736433912	0	102	102	77
Thu Jan 09 15:45:05 2025	1736433905	0	102	103	83
Thu Jan 09 15:45:13 2025	1736433913	0	103	104	98
Thu Jan 09 15:45:12 2025	1736433912	0	104	104	89
Thu Jan 09 15:45:05 2025	1736433905	0	104	105	103
Thu Jan 09 15:45:14 2025	1736433914	0	105	105	83
Thu Jan 09 15:45:05 2025	1736433905	0	105	105	104
Thu Jan 09 15:45:05 2025	1736433905	0	105	105	82
Thu Jan 09 15:45:13 2025	1736433913	0	105	105	100
Thu Jan 09 15:45:05 2025	1736433905	0	105	105	102
Thu Jan 09 15:45:14 2025	1736433914	0	105	106	104
Thu Jan 09 15:45:14 2025	1736433914	0	106	106	97
Thu Jan 09 15:45:08 2025	1736433908	0	106	106	105
Thu Jan 09 15:45:05 2025	1736433905	0	106	106	105
Thu Jan 09 15:45:14 2025	1736433914	0	106	106	102
Thu Jan 09 15:45:05 2025	1736433905	0	107	107	91
Thu Jan 09 15:45:13 2025	1736433913	0	107	107	106
Thu Jan 09 15:45:05 2025	1736433905	0	108	108	91
Thu Jan 09 15:45:10 2025	1736433910	0	108	108	76
Thu Jan 09 15:45:14 2025	1736433914	0	108	108	108
Thu Jan 09 15:45:06 2025	1736433906	0	109	109	100
Thu Jan 09 15:45:12 2025	1736433912	0	109	109	85
Thu Jan 09 15:45:05 2025	1736433905	0	109	109	99
Thu Jan 09 15:45:05 2025	1736433905	0	109	109	96
Thu Jan 09 15:45:11 2025	1736433911	0	109	110	93
Thu Jan 09 15:45:06 2025	1736433906	0	110	110	108
Thu Jan 09 15:45:11 2025	1736433911	0	110	110	98
Thu Jan 09 15:45:03 2025	1736433903	0	110	110	38
Thu Jan 09 15:45:12 2025	1736433912	0	110	110	87
Thu Jan 09 15:45:10 2025	1736433910	0	110	110	105
Thu Jan 09 15:45:12 2025	1736433912	0	110	110	90
Thu Jan 09 15:45:13 2025	1736433913	0	111	111	96
Thu Jan 09 15:45:13 2025	1736433913	0	111	111	105
Thu Jan 09 15:45:14 2025	1736433914	1	111	111	106
Thu Jan 09 15:45:13 2025	1736433913	0	112	112	111
Thu Jan 09 15:45:12 2025	1736433912	0	112	112	85
Thu Jan 09 15:45:12 2025	1736433912	0	112	112	94
Thu Jan 09 15:45:05 2025	1736433905	0	112	112	77
Thu Jan 09 15:45:11 2025	1736433911	0	112	112	111
Thu Jan 09 15:45:13 2025	1736433913	0	112	112	66
Thu Jan 09 15:45:10 2025	1736433910	0	112	113	111
Thu Jan 09 15:45:13 2025	1736433913	0	112	113	84
Thu Jan 09 15:45:10 2025	1736433910	0	113	113	89
Thu Jan 09 15:45:03 2025	1736433903	5	108	113	106
Thu Jan 09 15:45:10 2025	1736433910	0	113	113	102
Thu Jan 09 15:45:11 2025	1736433911	1	113	113	104
Thu Jan 09 15:45:05 2025	1736433905	0	113	114	112
Thu Jan 09 15:45:13 2025	1736433913	0	114	114	104
Thu Jan 09 15:45:13 2025	1736433913	0	114	114	98
Thu Jan 09 15:45:10 2025	1736433910	0	115	115	114
Thu Jan 09 15:45:07 2025	1736433907	0	115	115	112
Thu Jan 09 15:45:09 2025	1736433909	0	115	115	114
Thu Jan 09 15:45:12 2025	1736433912	0	115	115	99
Thu Jan 09 15:45:05 2025	1736433905	0	115	115	107
Thu Jan 09 15:45:06 2025	1736433906	0	115	115	94
Thu Jan 09 15:45:10 2025	1736433910	0	115	115	101
Thu Jan 09 15:45:06 2025	1736433906	0	115	115	108
Thu Jan 09 15:45:05 2025	1736433905	0	115	115	108
Thu Jan 09 15:45:10 2025	1736433910	0	115	116	94
Thu Jan 09 15:45:09 2025	1736433909	0	116	116	97
Thu Jan 09 15:45:03 2025	1736433903	9	108	116	107
Thu Jan 09 15:45:10 2025	1736433910	0	117	117	114
Thu Jan 09 15:45:11 2025	1736433911	0	117	117	95
Thu Jan 09 15:45:11 2025	1736433911	0	117	118	102
Thu Jan 09 15:45:13 2025	1736433913	0	117	118	89
Thu Jan 09 15:45:05 2025	1736433905	0	117	118	116
Thu Jan 09 15:45:13 2025	1736433913	0	118	118	111
Thu Jan 09 15:45:11 2025	1736433911	0	118	118	117
Thu Jan 09 15:45:09 2025	1736433909	0	118	119	110
Thu Jan 09 15:45:13 2025	1736433913	0	119	119	111
Thu Jan 09 15:45:14 2025	1736433914	0	119	119	116
Thu Jan 09 15:45:10 2025	1736433910	0	119	119	111
Thu Jan 09 15:45:13 2025	1736433913	0	119	120	117
Thu Jan 09 15:45:10 2025	1736433910	0	120	120	108
Thu Jan 09 15:45:07 2025	1736433907	0	120	120	105
Thu Jan 09 15:45:14 2025	1736433914	0	120	120	89
Thu Jan 09 15:45:12 2025	1736433912	0	120	120	116
Thu Jan 09 15:45:13 2025	1736433913	0	120	120	108
Thu Jan 09 15:45:06 2025	1736433906	0	120	120	119
Thu Jan 09 15:45:11 2025	1736433911	0	120	121	104
Thu Jan 09 15:45:10 2025	1736433910	0	121	121	108
Thu Jan 09 15:45:06 2025	1736433906	0	121	121	86
Thu Jan 09 15:45:05 2025	1736433905	0	121	121	110
Thu Jan 09 15:45:11 2025	1736433911	0	122	122	121
Thu Jan 09 15:45:10 2025	1736433910	0	122	122	95
Thu Jan 09 15:45:11 2025	1736433911	0	122	122	117
Thu Jan 09 15:45:05 2025	1736433905	0	122	122	102
Thu Jan 09 15:45:11 2025	1736433911	0	123	123	114
Thu Jan 09 15:45:06 2025	1736433906	0	123	123	111
Thu Jan 09 15:45:06 2025	1736433906	0	123	123	106
Thu Jan 09 15:45:06 2025	1736433906	0	123	124	97
Thu Jan 09 15:45:11 2025	1736433911	0	124	124	101
Thu Jan 09 15:45:13 2025	1736433913	0	124	124	118
Thu Jan 09 15:45:13 2025	1736433913	0	124	125	106
Thu Jan 09 15:45:14 2025	1736433914	0	125	125	123
Thu Jan 09 15:45:10 2025	1736433910	0	125	125	124
Thu Jan 09 15:45:05 2025	1736433905	0	125	125	123
Thu Jan 09 15:45:06 2025	1736433906	0	126	126	100
Thu Jan 09 15:45:13 2025	1736433913	0	126	126	95
Thu Jan 09 15:45:14 2025	1736433914	0	126	126	116
Thu Jan 09 15:45:06 2025	1736433906	0	126	126	107
Thu Jan 09 15:45:11 2025	1736433911	0	126	126	120
Thu Jan 09 15:45:11 2025	1736433911	0	126	126	104
Thu Jan 09 15:45:12 2025	1736433912	0	126	127	103
Thu Jan 09 15:45:13 2025	1736433913	0	126	127	110
Thu Jan 09 15:45:12 2025	1736433912	0	127	127	108
Thu Jan 09 15:45:13 2025	1736433913	0	127	127	116
Thu Jan 09 15:45:05 2025	1736433905	0	127	127	126
Thu Jan 09 15:45:10 2025	1736433910	0	127	127	105
Thu Jan 09 15:45:12 2025	1736433912	0	128	128	99
Thu Jan 09 15:45:12 2025	1736433912	0	127	128	102
Thu Jan 09 15:45:05 2025	1736433905	0	128	128	127
Thu Jan 09 15:45:12 2025	1736433912	0	129	129	113
Thu Jan 09 15:45:13 2025	1736433913	1	128	129	109
Thu Jan 09 15:45:08 2025	1736433908	0	129	129	96
Thu Jan 09 15:45:13 2025	1736433913	0	129	129	91
Thu Jan 09 15:45:11 2025	1736433911	0	129	130	120
Thu Jan 09 15:45:10 2025	1736433910	0	130	130	109
Thu Jan 09 15:45:04 2025	1736433904	0	130	130	75
Thu Jan 09 15:45:13 2025	1736433913	0	130	130	128
Thu Jan 09 15:45:04 2025	1736433904	0	130	130	125
Thu Jan 09 15:45:12 2025	1736433912	0	131	131	129
Thu Jan 09 15:45:05 2025	1736433905	0	131	131	111
Thu Jan 09 15:45:10 2025	1736433910	0	132	132	112
Thu Jan 09 15:45:13 2025	1736433913	0	132	132	117
Thu Jan 09 15:45:12 2025	1736433912	0	132	132	117
Thu Jan 09 15:45:13 2025	1736433913	0	133	134	119
Thu Jan 09 15:45:13 2025	1736433913	0	134	134	96
Thu Jan 09 15:45:13 2025	1736433913	0	134	134	105
Thu Jan 09 15:45:08 2025	1736433908	0	134	134	113
Thu Jan 09 15:45:13 2025	1736433913	0	134	134	116
Thu Jan 09 15:45:09 2025	1736433909	1	133	134	132
Thu Jan 09 15:45:13 2025	1736433913	0	134	134	109
Thu Jan 09 15:45:13 2025	1736433913	0	134	134	54
Thu Jan 09 15:45:04 2025	1736433904	1	134	135	105
Thu Jan 09 15:45:13 2025	1736433913	0	135	135	124
Thu Jan 09 15:45:11 2025	1736433911	0	135	135	134
Thu Jan 09 15:45:10 2025	1736433910	0	135	135	134
Thu Jan 09 15:45:06 2025	1736433906	0	136	136	97
Thu Jan 09 15:45:06 2025	1736433906	0	135	136	101
Thu Jan 09 15:45:05 2025	1736433905	0	136	136	93
Thu Jan 09 15:45:09 2025	1736433909	0	136	136	135
Thu Jan 09 15:45:05 2025	1736433905	0	136	137	116
Thu Jan 09 15:45:06 2025	1736433906	0	136	137	118
Thu Jan 09 15:45:07 2025	1736433907	0	137	137	115
Thu Jan 09 15:45:13 2025	1736433913	1	137	137	89
Thu Jan 09 15:45:06 2025	1736433906	0	137	137	100
Thu Jan 09 15:45:14 2025	1736433914	0	138	138	131
Thu Jan 09 15:45:12 2025	1736433912	0	138	138	122
Thu Jan 09 15:45:06 2025	1736433906	0	139	139	60
Thu Jan 09 15:45:12 2025	1736433912	0	139	139	138
Thu Jan 09 15:45:05 2025	1736433905	0	139	139	137
Thu Jan 09 15:45:12 2025	1736433912	0	139	140	131
Thu Jan 09 15:45:10 2025	1736433910	1	139	140	137
Thu Jan 09 15:45:13 2025	1736433913	0	140	140	127
Thu Jan 09 15:45:11 2025	1736433911	0	140	140	114
Thu Jan 09 15:45:12 2025	1736433912	0	140	140	100
Thu Jan 09 15:45:14 2025	1736433914	0	140	140	138
Thu Jan 09 15:45:05 2025	1736433905	0	140	141	121
Thu Jan 09 15:45:13 2025	1736433913	0	141	141	119
Thu Jan 09 15:45:11 2025	1736433911	0	141	141	113
Thu Jan 09 15:45:11 2025	1736433911	0	141	141	112
Thu Jan 09 15:45:10 2025	1736433910	0	141	142	141
Thu Jan 09 15:45:14 2025	1736433914	0	142	142	115
Thu Jan 09 15:45:10 2025	1736433910	0	141	142	114
Thu Jan 09 15:45:14 2025	1736433914	0	141	142	124
Thu Jan 09 15:45:06 2025	1736433906	0	142	142	70
Thu Jan 09 15:45:10 2025	1736433910	0	142	143	131
Thu Jan 09 15:45:10 2025	1736433910	0	143	143	135
